Query, response, time
347, 1, 0.0025949
348, 0, 7.19e-05
349, 1, 0.0053409
350, 1, 0.0033469
351, 0, 0.0003879
352, 0, 3.89e-05
353, 0, 0.0007029
354, 0, 0.0001859
355, 1, 0.0013979
356, 0, 3.09e-05
357, 0, 4.19e-05
358, 0, 4.29e-05
359, 0, 0.0001019
360, 0, 4.59e-05
361, 0, 2.99e-05
362, 0, 5.89e-05
363, 0, 5.19e-05
364, 0, 7.59e-05
365, 0, 3.89e-05
366, 1, 0.0078469
367, 0, 0.0004459
368, 0, 3.99e-05
369, 0, 8.99e-05
370, 0, 6.69e-05
371, 0, 7.09e-05
372, 0, 5.79e-05
373, 1, 0.0059469
374, 0, 4.19e-05
375, 0, 5.09e-05
376, 1, 0.0077739
377, 0, 8.19e-05
378, 0, 3.99e-05
379, 0, 3.69e-05
380, 0, 6.79e-05
381, 0, 0.0314649
382, 0, 5.79e-05
383, 0, 3.09e-05
384, 0, 0.0001939
385, 0, 0.0004659
386, 0, 4.29e-05
387, 0, 5.49e-05
388, 0, 0.0126749
389, 0, 0.0001579
390, 0, 8.69e-05
391, 1, 0.0058539
392, 0, 3.59e-05
393, 0, 5.49e-05
394, 0, 4.59e-05
395, 0, 5.09e-05
396, 0, 0.0004779
397, 0, 3.59e-05
398, 0, 3.59e-05
399, 1, 0.0015019
400, 0, 7.39e-05
401, 0, 5.79e-05
402, 0, 0.0014769
403, 0, 2.99e-05
404, 0, 6.19e-05
405, 0, 5.59e-05
406, 0, 3.99e-05
407, 0, 0.0600009
408, 0, 0.0001349
409, 1, 0.0040819
410, 0, 7.19e-05
411, 0, 4.69e-05
412, 0, 4.79e-05
413, 0, 5.69e-05
414, 0, 3.29e-05
415, 0, 0.0002469
416, 0, 0.0001319
417, 1, 0.0037019
418, 0, 9.59e-05
419, 1, 0.0010879
420, 1, 0.0121419
421, 0, 4.49e-05
422, 0, 7.99e-05
423, 0, 3.89e-05
424, 0, 3.99e-05
425, 0, 0.0020739
426, 0, 4.39e-05
427, 1, 0.0068509
428, 0, 8.89e-05
429, 1, 0.0054349
430, 0, 9.69e-05
431, 0, 4.99e-05
432, 1, 0.0071549
433, 0, 0.0006049
434, 0, 8.89e-05
435, 0, 0.0001719
436, 0, 0.0001219
437, 0, 0.0001089
438, 0, 0.0002209
439, 0, 5.59e-05
440, 0, 6.69e-05
441, 0, 0.0127049
442, 0, 5.09e-05
443, 1, 0.0037829
444, 1, 0.0035109
445, 0, 3.79e-05
446, 0, 5.29e-05
447, 0, 3.29e-05
448, 0, 4.19e-05
449, 0, 5.59e-05
450, 0, 3.99e-05
451, 0, 0.0052379
452, 0, 3.39e-05
453, 0, 0.0002699
454, 1, 0.0089069
455, 0, 7.19e-05
456, 0, 0.0003469
457, 1, 0.0043419
458, 0, 5.39e-05
459, 0, 7.39e-05
460, 0, 3.39e-05
461, 1, 0.0010219
462, 0, 7.39e-05
463, 1, 0.0045249
464, 0, 8.19e-05
465, 1, 0.0329929
466, 0, 0.0007049
467, 0, 8.29e-05
468, 1, 0.0003369
469, 1, 0.0043439
470, 0, 6.79e-05
471, 0, 0.0001469
472, 0, 5.09e-05
473, 1, 0.0010619
474, 0, 5.69e-05
475, 0, 4.09e-05
476, 0, 0.0001299
477, 0, 8.19e-05
478, 0, 6.49e-05
479, 0, 4.89e-05
480, 1, 0.0021999
481, 0, 5.69e-05
482, 0, 7.99e-05
483, 1, 0.0026089
484, 0, 9.59e-05
485, 0, 0.0005779
486, 1, 0.0016159
487, 0, 8.09e-05
488, 0, 5.69e-05
489, 1, 0.0015529
490, 0, 5.69e-05
491, 0, 5.19e-05
492, 0, 4.49e-05
493, 0, 4.19e-05
494, 1, 0.0046969
495, 0, 0.0001629
496, 1, 0.0021529
497, 0, 4.29e-05
498, 0, 4.59e-05
499, 0, 0.0001169
500, 0, 0.0001709
501, 0, 3.39e-05
502, 0, 0.0002509
503, 1, 0.0056809
504, 0, 3.79e-05
505, 0, 8.69e-05
506, 0, 0.0001259
507, 0, 9.09e-05
508, 0, 4.19e-05
509, 0, 5.49e-05
510, 0, 4.59e-05
511, 0, 0.0001889
512, 0, 6.79e-05
513, 0, 8.69e-05
514, 0, 8.59e-05
515, 0, 0.0001639
516, 0, 5.79e-05
517, 1, 0.0035349
518, 0, 6.09e-05
519, 0, 5.89e-05
520, 1, 0.0018109
521, 0, 7.09e-05
522, 0, 6.09e-05
523, 1, 0.0054399
524, 0, 4.59e-05
525, 0, 7.79e-05
526, 0, 3.29e-05
527, 0, 4.79e-05
528, 1, 0.0019649
529, 0, 0.0023909
530, 0, 7.39e-05
531, 0, 5.09e-05
532, 0, 0.0010489
533, 0, 0.0017209
534, 1, 0.0027409
535, 0, 0.0001269
536, 0, 0.0002699
537, 0, 0.0035949
538, 0, 4.49e-05
539, 0, 0.0001149
540, 0, 0.0025749
541, 1, 0.0022329
542, 1, 0.0019349
543, 0, 5.19e-05
544, 0, 6.79e-05
545, 1, 0.0048169
546, 0, 6.39e-05
547, 0, 3.79e-05
548, 1, 0.0024059
549, 0, 0.0242609
550, 0, 0.0003169
551, 1, 0.0073209
552, 0, 5.79e-05
553, 0, 9.09e-05
554, 0, 5.09e-05
555, 0, 5.59e-05
556, 0, 0.0005009
557, 0, 0.0002499
558, 0, 0.0082479
559, 1, 0.0069009
560, 0, 0.0001059
561, 0, 0.0003539
562, 0, 0.0004349
563, 0, 7.19e-05
564, 0, 5.99e-05
565, 0, 0.0006469
566, 0, 5.79e-05
567, 0, 4.49e-05
568, 0, 8.79e-05
569, 0, 0.0012249
570, 0, 0.0002169
571, 1, 0.0021069
572, 0, 6.39e-05
573, 0, 4.89e-05
574, 0, 6.49e-05
575, 1, 0.0032399
576, 0, 0.0008049
577, 0, 4.09e-05
578, 0, 0.0001099
579, 1, 0.0080039
580, 0, 5.19e-05
581, 0, 0.0001299
582, 1, 0.0018089
583, 0, 3.59e-05
584, 0, 4.69e-05
585, 1, 0.0062929
586, 1, 0.0008349
587, 0, 7.59e-05
588, 1, 0.0028899
589, 0, 0.0002349
590, 0, 0.0006849
591, 1, 0.0037619
592, 0, 8.59e-05
593, 0, 0.0002409
594, 0, 0.0005399
595, 0, 3.49e-05
596, 0, 4.49e-05
597, 0, 5.79e-05
598, 0, 5.69e-05
599, 1, 0.0102609
600, 0, 4.89e-05
601, 0, 5.59e-05
602, 0, 0.0014799
603, 0, 7.09e-05
604, 0, 0.0124829
605, 0, 3.79e-05
606, 1, 0.0011599
607, 0, 5.19e-05
608, 1, 0.0178679
609, 0, 7.29e-05
610, 0, 6.29e-05
611, 0, 6.39e-05
612, 0, 0.0001659
613, 0, 0.0009709
614, 1, 0.0081779
615, 0, 7.79e-05
616, 0, 8.89e-05
617, 0, 8.79e-05
618, 1, 0.0025239
619, 0, 4.99e-05
620, 0, 4.99e-05
621, 0, 0.0001969
622, 0, 8.79e-05
623, 0, 0.0010369
624, 0, 0.0005969
625, 0, 0.0011069
626, 1, 0.0017289
627, 0, 4.59e-05
628, 0, 0.0003689
629, 0, 8.19e-05
630, 0, 0.0090529
631, 0, 0.0001029
632, 0, 7.99e-05
633, 0, 4.59e-05
634, 0, 0.0002069
635, 0, 5.29e-05
636, 0, 0.0002409
637, 0, 0.0137399
638, 0, 5.29e-05
639, 0, 4.09e-05
640, 0, 6.79e-05
641, 0, 0.0003289
642, 0, 4.19e-05
643, 0, 4.49e-05
644, 0, 9.79e-05
645, 0, 0.0010929
646, 0, 4.09e-05
647, 0, 0.0003589
648, 0, 4.49e-05
649, 0, 6.49e-05
650, 0, 4.19e-05
651, 1, 0.0023359
652, 1, 0.0061389
653, 0, 7.59e-05
654, 1, 0.0024619
655, 1, 0.0014239
656, 0, 8.29e-05
657, 0, 0.0001649
658, 0, 4.69e-05
659, 0, 4.19e-05
660, 0, 4.69e-05
661, 0, 3.29e-05
662, 1, 0.0136469
663, 1, 0.0184229
664, 0, 0.0036729
665, 1, 0.0022199
666, 0, 4.99e-05
667, 1, 0.0183349
668, 0, 4.99e-05
669, 0, 5.19e-05
670, 0, 5.09e-05
671, 0, 7.49e-05
672, 1, 0.0041489
673, 1, 0.0023119
674, 0, 4.59e-05
675, 1, 0.0014959
676, 0, 4.09e-05
677, 1, 0.0049999
678, 0, 0.0001309
679, 1, 0.0070759
680, 0, 4.39e-05
681, 0, 8.19e-05
682, 0, 0.0001019
683, 0, 3.59e-05
684, 0, 6.39e-05
685, 0, 8.19e-05
686, 0, 6.59e-05
