Query, response, time
526, 0, 8.92e-06
527, 1, 0.00261292
528, 0, 9.92e-06
529, 0, 2.592e-05
530, 0, 8.92e-06
531, 0, 0.00791592
532, 0, 9.92e-06
533, 0, 8.792e-05
534, 0, 8.92e-06
535, 1, 0.00119592
536, 0, 8.92e-06
537, 0, 0.00146992
538, 0, 8.92e-06
539, 1, 0.00032092
540, 0, 9.92e-06
541, 0, 8.92e-06
542, 0, 3.892e-05
543, 1, 0.00111792
544, 0, 2.792e-05
545, 0, 8.92e-06
546, 0, 0.00025792
547, 0, 8.92e-06
548, 1, 0.00059292
549, 0, 2.592e-05
550, 0, 0.00832192
551, 0, 0.00101492
552, 0, 9.92e-06
553, 0, 0.00818892
554, 0, 9.92e-06
555, 0, 0.00133892
556, 1, 0.00169492
557, 0, 9.92e-06
558, 1, 0.00062892
559, 0, 9.92e-06
560, 1, 0.00230692
561, 0, 9.92e-06
562, 0, 8.92e-06
563, 0, 8.92e-06
564, 1, 0.00066392
565, 1, 0.00092992
566, 0, 9.92e-06
567, 0, 9.92e-06
568, 0, 4.092e-05
569, 0, 0.00166192
570, 0, 8.92e-06
571, 0, 8.92e-06
572, 1, 0.00203292
573, 1, 0.00058892
574, 1, 0.00082792
575, 0, 4.592e-05
576, 0, 5.092e-05
577, 0, 8.92e-06
578, 1, 0.00135592
579, 0, 9.92e-06
580, 0, 0.00024792
581, 0, 3.192e-05
582, 0, 8.92e-06
583, 1, 0.0101949
584, 0, 1.092e-05
585, 1, 0.00074092
586, 0, 9.92e-06
587, 1, 0.00101992
588, 1, 0.00287492
589, 0, 3.492e-05
590, 0, 4.492e-05
591, 1, 0.00156392
592, 0, 9.92e-06
593, 0, 8.92e-06
594, 0, 4.892e-05
595, 0, 8.92e-06
596, 0, 3.992e-05
597, 1, 0.00321692
598, 0, 9.92e-06
599, 0, 8.92e-06
600, 0, 3.592e-05
601, 1, 0.00780492
602, 0, 9.92e-06
603, 0, 5.092e-05
604, 0, 8.92e-06
605, 1, 0.00187692
606, 1, 0.00137592
607, 1, 0.00109792
608, 1, 0.00047592
609, 1, 0.00284692
610, 0, 4.392e-05
611, 0, 8.92e-06
612, 0, 8.92e-06
613, 0, 4.292e-05
614, 0, 0.00051292
615, 0, 6.092e-05
616, 0, 0.00403392
617, 0, 9.92e-06
618, 1, 0.00143192
619, 0, 8.92e-06
620, 0, 3.992e-05
621, 0, 0.00724192
622, 0, 3.692e-05
623, 1, 0.00088192
624, 0, 9.92e-06
625, 0, 3.692e-05
626, 1, 0.00407992
627, 0, 3.492e-05
628, 0, 0.00659792
629, 1, 0.00082092
630, 0, 1.792e-05
631, 1, 0.00329392
632, 1, 0.00187392
633, 1, 0.00239192
634, 0, 2.592e-05
635, 1, 0.00446992
636, 1, 0.00016692
637, 1, 0.00207992
638, 1, 0.00120492
639, 0, 5.192e-05
640, 0, 0.00862992
641, 1, 0.00428992
642, 0, 5.492e-05
643, 0, 5.692e-05
644, 0, 4.592e-05
645, 0, 0.00019692
646, 1, 0.00164292
647, 0, 9.92e-06
648, 1, 0.00363892
649, 0, 5.092e-05
650, 0, 8.92e-06
651, 0, 8.92e-06
652, 1, 0.00238492
653, 1, 0.00357092
654, 1, 0.00353192
655, 1, 0.00499092
656, 0, 2.192e-05
657, 1, 0.00575892
658, 1, 0.00551792
659, 0, 0.00806992
660, 0, 2.092e-05
661, 0, 0.00015792
662, 0, 0.00687692
663, 1, 0.00441392
664, 0, 4.892e-05
665, 0, 9.92e-06
666, 0, 0.00021592
667, 0, 8.92e-06
668, 1, 0.00200392
669, 0, 9.92e-06
670, 0, 8.92e-06
671, 1, 0.00243792
672, 1, 0.00601992
673, 0, 4.792e-05
674, 1, 0.00213192
675, 0, 9.92e-06
676, 0, 8.92e-06
677, 1, 0.00108992
678, 0, 9.92e-06
679, 0, 8.92e-06
680, 0, 3.892e-05
681, 0, 1.392e-05
682, 0, 0.00169292
683, 1, 0.00221192
684, 0, 9.92e-06
685, 0, 8.92e-06
686, 1, 0.00242992
687, 1, 0.00180492
688, 0, 3.492e-05
689, 0, 8.92e-06
690, 1, 0.00081592
691, 0, 6.992e-05
692, 0, 3.392e-05
693, 0, 7.492e-05
694, 1, 0.00132392
695, 0, 4.892e-05
696, 0, 9.92e-06
697, 1, 0.00093092
698, 0, 9.92e-06
699, 0, 8.92e-06
700, 0, 2.692e-05
701, 1, 0.00082692
702, 0, 0.00103292
703, 0, 8.92e-06
704, 0, 8.92e-06
705, 0, 8.92e-06
706, 1, 0.0102879
707, 0, 1.092e-05
708, 1, 0.00127392
709, 0, 8.592e-05
710, 0, 2.592e-05
711, 0, 9.992e-05
712, 1, 0.00222992
713, 0, 9.92e-06
714, 0, 9.92e-06
715, 0, 8.92e-06
716, 1, 0.00165792
717, 0, 8.92e-06
718, 1, 0.00177492
719, 0, 3.292e-05
720, 0, 9.92e-06
721, 0, 8.92e-06
722, 0, 7.92e-06
723, 0, 8.92e-06
724, 0, 0.00718192
725, 0, 9.92e-06
726, 1, 0.00155092
727, 0, 9.92e-06
728, 0, 8.92e-06
729, 0, 3.892e-05
730, 0, 9.92e-06
731, 0, 0.00771692
732, 0, 9.92e-06
733, 1, 0.00061892
734, 1, 0.00049092
735, 1, 0.00059892
736, 1, 0.00362692
737, 0, 9.92e-06
738, 0, 8.92e-06
739, 0, 8.92e-06
740, 1, 0.00277792
741, 0, 8.92e-06
742, 0, 1.992e-05
743, 0, 0.00010392
744, 0, 8.92e-06
745, 0, 4.092e-05
746, 1, 0.00060192
747, 0, 8.292e-05
748, 0, 8.92e-06
749, 0, 0.00014092
750, 1, 0.00152592
751, 1, 0.00270692
752, 0, 2.192e-05
753, 0, 9.92e-06
754, 1, 0.00218192
755, 1, 0.00232792
756, 0, 0.00010192
757, 0, 6.192e-05
758, 0, 3.592e-05
759, 1, 0.00065392
760, 0, 9.392e-05
761, 0, 8.92e-06
762, 0, 0.00096292
763, 1, 0.00173192
764, 1, 0.00267192
765, 0, 9.92e-06
766, 0, 8.92e-06
767, 0, 8.92e-06
768, 1, 0.00119692
769, 0, 4.192e-05
770, 1, 0.00170292
771, 0, 8.92e-06
772, 1, 0.00176592
773, 1, 0.00109392
774, 0, 3.092e-05
775, 0, 8.92e-06
776, 0, 8.92e-06
777, 1, 0.00223092
778, 1, 0.00279792
779, 0, 4.092e-05
780, 1, 0.00328792
781, 0, 0.00633992
782, 1, 0.00388692
783, 0, 0.00024092
784, 0, 9.92e-06
785, 1, 0.00134392
786, 1, 0.00140492
787, 0, 9.92e-06
788, 0, 3.892e-05
789, 1, 0.00317292
790, 0, 4.792e-05
791, 0, 9.92e-06
792, 0, 8.92e-06
793, 0, 8.92e-06
794, 1, 0.00098192
795, 0, 0.00764592
796, 1, 0.00160192
797, 1, 0.00417792
798, 1, 0.00248692
799, 0, 9.92e-06
800, 0, 8.92e-06
801, 0, 8.92e-06
802, 0, 9.92e-06
803, 0, 2.292e-05
804, 0, 8.92e-06
805, 0, 0.00021392
806, 1, 0.00113392
807, 1, 0.00090192
808, 0, 0.00822792
809, 0, 9.92e-06
810, 1, 0.00089392
811, 0, 8.92e-06
812, 1, 0.00143192
813, 0, 1.992e-05
814, 0, 7.92e-06
815, 0, 0.00151592
816, 0, 4.592e-05
817, 0, 0.00010792
818, 1, 0.00044192
819, 0, 9.92e-06
820, 1, 0.00054092
821, 0, 0.00690192
822, 0, 8.92e-06
823, 0, 8.92e-06
824, 1, 0.00364192
825, 1, 0.00282192
826, 0, 6.692e-05
827, 0, 4.892e-05
828, 0, 8.92e-06
829, 1, 0.00249992
830, 1, 0.00189292
831, 0, 4.092e-05
832, 0, 8.92e-06
833, 1, 0.00232692
834, 1, 0.00299992
835, 0, 4.892e-05
836, 0, 8.92e-06
837, 0, 2.292e-05
838, 1, 0.00088592
839, 0, 0.00011192
840, 1, 0.00115892
841, 0, 9.92e-06
842, 1, 0.00102592
843, 0, 8.92e-06
844, 0, 5.092e-05
845, 0, 8.92e-06
846, 0, 1.992e-05
847, 1, 0.00224892
848, 1, 0.00117592
849, 0, 9.92e-06
850, 0, 8.92e-06
851, 0, 0.00015292
852, 1, 0.00095992
853, 0, 9.92e-06
854, 1, 0.00080692
855, 0, 9.92e-06
856, 0, 5.092e-05
857, 1, 0.00283292
858, 0, 9.92e-06
859, 0, 4.892e-05
860, 0, 4.692e-05
861, 0, 3.892e-05
862, 0, 8.92e-06
863, 1, 0.00251192
864, 0, 4.692e-05
865, 0, 8.92e-06
866, 0, 8.92e-06
867, 0, 0.00011092
868, 0, 8.92e-06
869, 0, 5.892e-05
870, 0, 9.292e-05
871, 0, 8.92e-06
872, 1, 0.00109692
873, 1, 0.00122892
874, 0, 3.192e-05
875, 0, 1.292e-05
876, 1, 0.00158292
877, 0, 3.592e-05
878, 0, 8.92e-06
879, 0, 5.192e-05
880, 1, 0.00272992
881, 1, 0.00185292
882, 0, 8.92e-06
883, 0, 9.92e-06
884, 1, 0.00076492
885, 1, 0.00107592
886, 0, 5.792e-05
887, 1, 0.00124492
888, 1, 0.00120792
889, 1, 0.00115792
890, 0, 3.292e-05
891, 0, 5.692e-05
892, 1, 0.00200292
893, 0, 9.92e-06
894, 0, 0.00021392
895, 0, 8.92e-06
896, 0, 8.92e-06
897, 1, 0.00251792
898, 0, 0.00015992
899, 0, 8.92e-06
900, 0, 8.92e-06
901, 0, 8.492e-05
902, 0, 0.00011192
903, 0, 0.00661392
904, 0, 4.392e-05
905, 0, 7.392e-05
906, 0, 0.00013992
907, 0, 1.592e-05
908, 0, 8.92e-06
909, 0, 0.00213492
910, 0, 0.00845892
911, 0, 9.92e-06
912, 0, 8.92e-06
913, 0, 5.392e-05
914, 0, 4.692e-05
915, 1, 0.00028492
916, 1, 4.892e-05
917, 1, 0.00287392
918, 0, 9.92e-06
919, 0, 8.92e-06
920, 0, 8.92e-06
921, 1, 0.00089192
922, 1, 0.00152692
923, 0, 3.492e-05
924, 0, 0.00438592
925, 0, 8.392e-05
926, 0, 8.92e-06
927, 0, 0.00463992
928, 0, 0.00030092
929, 1, 0.00239192
930, 0, 4.492e-05
931, 0, 1.792e-05
932, 0, 1.892e-05
933, 0, 0.00178092
934, 1, 0.00169892
935, 1, 0.00832992
936, 1, 0.00389192
937, 0, 4.592e-05
938, 0, 2.592e-05
939, 0, 8.92e-06
940, 0, 0.00011892
941, 0, 5.992e-05
942, 0, 2.392e-05
943, 1, 0.00293392
944, 1, 0.00136592
945, 0, 0.00829692
946, 0, 0.00010092
947, 0, 4.392e-05
948, 0, 2.392e-05
949, 0, 2.992e-05
950, 0, 3.492e-05
951, 1, 0.00055792
952, 0, 6.792e-05
953, 0, 9.192e-05
954, 0, 7.292e-05
955, 0, 8.92e-06
956, 0, 1.492e-05
957, 0, 9.592e-05
958, 0, 8.92e-06
959, 1, 0.00105592
960, 1, 0.00145492
961, 0, 9.92e-06
962, 0, 8.92e-06
963, 0, 8.92e-06
964, 0, 0.00011692
965, 1, 0.00265592
966, 1, 0.00054892
967, 0, 9.92e-06
968, 1, 0.00286092
969, 0, 0.00010992
970, 0, 8.92e-06
971, 0, 8.92e-06
972, 0, 4.692e-05
973, 0, 2.792e-05
974, 0, 3.792e-05
975, 1, 0.00489192
976, 1, 0.00035492
977, 0, 0.00090592
978, 0, 4.692e-05
979, 1, 0.00160092
980, 1, 0.00522192
981, 0, 1.092e-05
982, 0, 8.92e-06
983, 1, 0.00179692
984, 0, 3.292e-05
985, 0, 3.692e-05
986, 0, 1.992e-05
987, 0, 8.92e-06
988, 0, 8.92e-06
989, 0, 7.292e-05
990, 1, 0.00210792
991, 0, 3.292e-05
992, 0, 1.592e-05
993, 0, 7.92e-06
994, 1, 0.00294492
995, 0, 4.092e-05
996, 0, 3.692e-05
997, 1, 0.00076692
998, 0, 8.92e-06
999, 1, 0.00160392
1000, 0, 9.92e-06
1001, 1, 0.00141792
1002, 0, 2.492e-05
1003, 0, 4.292e-05
1004, 1, 0.00168892
1005, 1, 0.00240292
1006, 1, 0.00093292
1007, 1, 0.00172092
1008, 0, 1.692e-05
1009, 0, 0.00012092
1010, 0, 5.792e-05
1011, 0, 8.92e-06
1012, 0, 8.92e-06
1013, 0, 7.92e-06
1014, 0, 1.492e-05
1015, 0, 7.92e-06
1016, 1, 0.00096292
1017, 0, 8.92e-06
1018, 0, 0.00668392
1019, 0, 9.392e-05
1020, 0, 8.92e-06
1021, 0, 8.92e-06
1022, 1, 0.00242692
1023, 0, 2.592e-05
1024, 0, 0.00011992
1025, 1, 6.992e-05
1026, 0, 3.292e-05
1027, 0, 3.692e-05
1028, 0, 0.0148539
1029, 1, 0.00107292
1030, 1, 0.00494292
1031, 0, 9.92e-06
1032, 0, 8.92e-06
1033, 1, 0.00213192
1034, 0, 9.92e-06
1035, 1, 0.00130692
1036, 0, 8.92e-06
1037, 0, 8.92e-06
1038, 0, 8.92e-06
1039, 0, 8.92e-06
1040, 0, 4.492e-05
1041, 1, 0.00092592
1042, 1, 0.00153692
1043, 0, 5.792e-05
1044, 0, 0.00810792
1045, 0, 1.792e-05
1046, 0, 8.92e-06
1047, 1, 0.00704492
1048, 0, 0.00197492
1049, 0, 0.00089892
1050, 1, 0.00110992
1051, 1, 0.00092692
1052, 1, 0.00139192
1053, 0, 3.392e-05
1054, 1, 0.00255392
1055, 0, 0.00040292
1056, 0, 8.92e-06
1057, 0, 2.592e-05
1058, 0, 3.592e-05
1059, 0, 8.92e-06
1060, 0, 8.92e-06
1061, 1, 0.00271192
1062, 1, 0.00062992
1063, 0, 9.92e-06
1064, 1, 0.00453892
1065, 0, 1.192e-05
1066, 0, 8.92e-06
1067, 0, 5.892e-05
1068, 0, 0.00974092
1069, 0, 1.092e-05
1070, 0, 9.92e-06
1071, 1, 0.00111292
1072, 1, 0.00233392
1073, 0, 3.592e-05
1074, 0, 3.592e-05
1075, 0, 9.92e-06
1076, 0, 7.692e-05
1077, 1, 0.00219092
1078, 1, 0.00233192
1079, 0, 6.192e-05
1080, 1, 0.00064692
1081, 1, 0.00169892
1082, 1, 0.00349992
1083, 1, 0.00464492
1084, 0, 0.00095092
1085, 1, 0.00077392
1086, 1, 0.00142892
1087, 1, 0.00041092
1088, 0, 9.92e-06
1089, 0, 9.92e-06
1090, 1, 0.00053592
1091, 1, 0.00290392
1092, 0, 1.092e-05
1093, 1, 0.00046992
1094, 0, 6.692e-05
1095, 1, 0.00015892
1096, 1, 0.00265092
1097, 0, 2.992e-05
1098, 0, 0.00010392
1099, 1, 0.00021692
1100, 0, 0.00035592
1101, 0, 1.092e-05
1102, 1, 0.00219692
1103, 0, 2.292e-05
1104, 1, 0.00114492
1105, 1, 0.00140492
