Query, response, time
2630, 0, 8.92e-06
2631, 0, 0.00050792
2640, 0, 8.92e-06
2641, 1, 0.00253892
2646, 0, 9.92e-06
2648, 0, 0.00013492
2649, 1, 0.00709492
2650, 0, 0.00013092
2655, 0, 0.00143592
2657, 0, 9.92e-06
2665, 0, 8.92e-06
2668, 0, 7.92e-06
2669, 1, 0.00407192
2671, 1, 0.00504592
2672, 0, 1.192e-05
2675, 0, 8.92e-06
2676, 0, 9.92e-06
2679, 1, 0.00097192
2682, 0, 9.92e-06
2683, 1, 0.00360192
2686, 0, 1.692e-05
2688, 0, 1.292e-05
2698, 1, 0.00055592
2699, 1, 0.00535592
2703, 0, 0.0119989
2713, 1, 0.00394292
2723, 1, 0.00433192
2725, 0, 0.00023692
2727, 1, 0.00182592
2731, 1, 0.00126592
2736, 0, 0.00014492
2737, 1, 0.00940092
2738, 1, 0.00071592
2739, 0, 0.0160169
2741, 0, 9.92e-06
2742, 0, 9.92e-06
2744, 1, 0.00044292
2747, 0, 0.00013992
2750, 0, 8.92e-06
2753, 0, 0.00017892
2755, 0, 0.00012292
2761, 0, 8.92e-06
2762, 0, 8.92e-06
2763, 0, 0.00015792
2765, 0, 8.92e-06
2766, 0, 7.92e-06
2769, 0, 3.592e-05
2771, 0, 8.92e-06
2774, 0, 7.592e-05
2780, 0, 7.992e-05
2782, 1, 0.00121492
2784, 0, 9.92e-06
2786, 0, 8.92e-06
2790, 0, 8.92e-06
2793, 0, 8.92e-06
2799, 1, 0.00223592
2801, 1, 0.00094992
2802, 0, 0.00027692
2803, 0, 0.00022092
2804, 0, 0.00011492
2809, 0, 8.92e-06
2810, 0, 5.292e-05
2811, 1, 0.00250992
2816, 0, 9.392e-05
2817, 1, 0.00239692
2819, 0, 7.792e-05
2823, 0, 0.00027692
2828, 0, 0.00787692
2830, 1, 0.00159192
2832, 1, 0.00567992
2833, 0, 1.092e-05
2834, 0, 0.00120292
2835, 0, 0.00800492
2837, 1, 0.00394892
2841, 1, 0.00089792
2852, 1, 0.00833092
2853, 1, 0.00636792
2858, 0, 0.00010192
2861, 1, 0.00120292
2862, 0, 1.292e-05
2864, 1, 0.00151392
2873, 0, 8.792e-05
2875, 0, 8.92e-06
2879, 0, 2.292e-05
2880, 0, 8.192e-05
2882, 1, 0.00703392
2883, 1, 0.00112492
2886, 1, 0.00327792
2887, 0, 0.00047692
2888, 0, 9.92e-06
2892, 0, 6.092e-05
2893, 1, 0.00344592
2894, 0, 0.00022892
2898, 0, 0.00013592
2899, 0, 8.92e-06
2901, 0, 8.92e-06
2903, 1, 0.00198992
2904, 0, 9.292e-05
2907, 0, 1.192e-05
2911, 1, 0.00098792
2912, 0, 9.92e-06
2915, 0, 8.92e-06
2918, 1, 0.0169099
2920, 0, 0.0124559
2924, 0, 9.92e-06
2928, 1, 0.00094692
2929, 1, 0.00668692
2935, 0, 0.00032192
2943, 0, 9.92e-06
2944, 1, 0.00041692
2946, 0, 9.92e-06
2955, 0, 0.00013292
2959, 0, 8.92e-06
2962, 0, 8.92e-06
2971, 0, 8.92e-06
2972, 0, 0.00017592
2977, 0, 0.00011992
2979, 1, 0.00071592
2980, 0, 9.92e-06
