Query, response, time
255, 1, 0.00085994
256, 0, 9.94e-06
257, 1, 0.00265894
258, 0, 1.094e-05
259, 1, 0.00465194
260, 0, 1.194e-05
261, 0, 3.694e-05
262, 0, 4.994e-05
263, 0, 5.494e-05
264, 0, 1.094e-05
265, 0, 4.794e-05
266, 0, 9.94e-06
267, 1, 0.00302694
268, 0, 5.394e-05
269, 1, 0.00175494
270, 0, 0.00011394
271, 0, 4.994e-05
272, 0, 8.94e-06
273, 1, 0.00325394
274, 1, 0.00257894
275, 1, 0.00084894
276, 0, 0.00013694
277, 0, 8.94e-06
278, 1, 0.00131894
279, 0, 8.94e-06
280, 0, 8.94e-06
281, 0, 7.094e-05
282, 0, 8.94e-06
283, 0, 8.94e-06
284, 0, 7.94e-06
285, 0, 2.594e-05
286, 1, 0.00256994
287, 1, 0.00589194
288, 0, 0.00021794
289, 0, 9.94e-06
290, 0, 8.94e-06
291, 0, 7.94e-06
292, 0, 8.94e-06
293, 0, 3.994e-05
294, 0, 3.994e-05
295, 0, 4.894e-05
296, 0, 1.994e-05
297, 1, 0.00142794
298, 0, 8.94e-06
299, 0, 6.094e-05
300, 0, 7.94e-06
301, 0, 3.594e-05
302, 1, 0.00222594
303, 0, 8.94e-06
304, 0, 2.294e-05
305, 1, 0.00147394
306, 1, 0.00071194
307, 0, 9.94e-06
308, 0, 8.94e-06
309, 1, 0.00140794
310, 0, 3.694e-05
311, 1, 0.00091094
312, 1, 0.00085494
313, 0, 4.194e-05
314, 0, 8.94e-06
315, 0, 8.94e-06
316, 1, 0.00165994
317, 0, 9.94e-06
318, 1, 0.00086894
319, 0, 8.94e-06
320, 0, 6.894e-05
321, 1, 0.00034294
322, 0, 8.94e-06
323, 0, 3.694e-05
324, 1, 0.00098494
325, 0, 2.294e-05
326, 0, 8.94e-06
327, 0, 9.194e-05
328, 0, 1.794e-05
329, 0, 7.94e-06
330, 0, 7.94e-06
331, 1, 0.00164994
332, 0, 9.94e-06
333, 0, 3.994e-05
334, 0, 7.94e-06
335, 0, 0.00076994
336, 1, 0.00113394
337, 1, 0.00428694
338, 0, 0.00010594
339, 1, 0.00087894
340, 0, 0.00111494
341, 0, 0.00024194
342, 1, 0.00141894
343, 0, 9.94e-06
344, 1, 0.00075594
345, 0, 1.094e-05
346, 0, 4.794e-05
347, 0, 1.194e-05
348, 0, 1.294e-05
349, 0, 2.994e-05
350, 0, 0.00708594
351, 0, 2.694e-05
352, 1, 0.00334194
353, 0, 1.094e-05
354, 0, 2.694e-05
355, 0, 8.94e-06
356, 1, 0.00394094
357, 0, 9.94e-06
358, 1, 0.00059294
359, 1, 0.00308794
360, 0, 1.094e-05
361, 0, 8.94e-06
362, 0, 3.994e-05
363, 1, 0.00091494
364, 0, 2.094e-05
365, 0, 1.794e-05
366, 0, 7.94e-06
367, 1, 0.00065794
368, 0, 3.894e-05
369, 1, 0.00253894
370, 1, 0.00090794
371, 0, 9.94e-06
372, 0, 8.94e-06
373, 1, 0.00090794
374, 0, 4.694e-05
375, 0, 4.194e-05
376, 0, 3.594e-05
